player_id,player,team,position_group,match_id,xg,goals,shots_total,xa,key_passes,progressive_passes,progressive_carries,pressures,tackles_won,interceptions,clearances,minutes
125818,Ali Karimi,Iran,CDM,3857271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,45.0
125823,Seyed Hossein Hosseini,Iran,GK,3857271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0
2988,Memphis Depay,Netherlands,ST,3857274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,54.0
3306,Nathan Aké,Netherlands,CB,3857274,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,1.0,0.0,2.0,99.0
3311,Daley Blind,Netherlands,FB,3857274,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,99.0
3669,Virgil van Dijk,Netherlands,CB,3857274,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,11.0,99.0
4318,Davy Klaassen,Netherlands,CAM,3857274,0.0,0.0,0.0,0.059259485,1.0,1.0,0.0,6.0,0.0,0.0,0.0,71.0
6994,Marten de Roon,Netherlands,CDM,3857274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0
7745,Steven Berghuis,Netherlands,CAM,3857274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,28.0
7829,Wout Weghorst,Netherlands,ST,3857274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0
7891,Teun Koopmeiners,Netherlands,CDM,3857274,0.04520454,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,1.0,82.0
8118,Frenkie de Jong,Netherlands,CDM,3857274,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,0.0,0.0,0.0,99.0
8125,Denzel Dumfries,Netherlands,FB,3857274,0.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,2.0,0.0,0.0,99.0
